idx,Base salt,Initial loading,Final loading,Fitness
3409,VF4,5,8.0,39.2123576
2172,KI,0,1.0,50.42087720000001
624,ScBr3,0,3.0,74.51683799999999
227,VI3,6,9.0,46.465300000000006
2313,CaBr2,8,9.0,39.876248999999994
2210,RbBr,3,4.0,53.9157192
2228,YI3,6,8.0,55.115784600000005
2991,ZnI2,4,12.0,50.50068099999999
151,MnCl4,3,8.0,57.02081
694,Zn3(AsO4)2,1,4.0,61.60273
1616,SrI2,2,7.0,55.0599104
57,Ba(OH)2,0,8.0,69.007911875
1669,MgCl2,0,1.0,81.86239800000001
678,NaBrO3,0,2.0,51.40354175
586,MnCl4,0,3.0,70.55699333333334
670,K2HPO4,0,2.0,62.01074935
952,SnBr4,4,5.0,52.476915
2977,YCl3,0,3.0,71.55194130000001
1471,SrI2,1,6.0,61.79137279999999
3957,CaI2,6,8.0,45.528822
3044,MgF2,8,12.0,35.001250463
1629,YCl3,1,4.0,63.324714600000014
1934,NaCl,1,2.0,44.80425322000001
1705,GaCl3,0,2.0,69.359643
4190,PbI4,8,9.0,30.778986
1427,LiCl,0,1.0,65.12090200000002
132,ScCl3,0,3.0,74.95636350000001
3648,SnBr2,2,4.0,51.582592000000005
238,MnAsO4,0,11.0,57.73417854545455
556,CaCO3,3,6.0,42.64379533333333
4140,PbBr4,4,5.0,50.124452
1117,TiF4,0,4.0,71.474079977
3213,NiF2,4,8.0,31.346576714500003
279,VF3,0,6.0,60.0194206505
3604,ZnBr2,7,9.0,57.07613299999999
1634,KF,2,4.0,45.369070846
1272,ZrCl4,0,5.0,73.08680340000001
29,ZnCl2,0,12.0,60.124825166666675
65,GaCl3,1,9.0,63.599526375
2413,GeF4,0,3.0,91.52058975333335
3098,GeF4,0,1.0,85.79828518000001
501,TiF4,0,2.0,75.084135834
1779,BeCl2,7,12.0,29.612811956
730,CaHPO4,2,4.0,46.4641191
904,Mn2As2O7,0,1.0,70.1514
1583,VBr3,1,4.0,69.858896
1149,YBr3,0,8.0,69.3151945875
2111,ZnBr2,4,6.0,40.750007999999994
931,ScI3,6,8.0,44.323142399999995
1580,CaI2,2,8.0,56.277060000000006
426,SrBr2,1,9.0,56.529742500000005
986,Zn3(PO4)2,7,8.0,56.573680800000005
763,RbBr,0,2.0,51.357459000000006
472,CaCl2,4,12.0,50.255882
1831,BaI2,0,2.0,66.211195
653,KF,2,4.0,45.369070846
544,PbCl4,0,5.0,65.77523260000001
589,MgI2,1,4.0,75.84297166666667
437,Ni3(PO4)2,0,4.0,67.9059216
481,K2CO3,0,3.0,60.87942
1215,SnF4,0,2.0,91.593303964
825,Mn3(AsO4)2,4,7.0,48.014082
497,ZnCl2,4,12.0,48.75559325
2885,SrBr2,0,4.0,61.820928
580,CrAsO4,5,9.0,47.33553599999999
3032,ScI3,3,9.0,65.2076067
33,MgCl2,2,12.0,60.4692756
765,SrI2,7,12.0,52.384585599999994
2157,YCl3,7,9.0,48.91887135
1224,CuCl2,0,4.0,61.075924
3404,SnBr4,0,3.0,59.41035399999999
3088,SrCl2,1,4.0,54.98503200000001
907,YI3,7,10.0,44.3369192
3550,SrF2,2,4.0,39.118527052
1657,PbBr2,4,12.0,47.27934
2005,WBr4,5,8.0,59.467839999999995
1260,PbCl2,1,12.0,55.20413863636363
443,VPO4,5,11.0,45.2971767
118,CaHPO4,1,7.0,53.7128526
879,CaI2,0,1.0,70.490304
756,LiOH,3,4.0,26.4369231
554,Zn3(AsO4)2,1,7.0,52.386156
3164,CrCl4,4,8.0,52.375996000000015
2699,SrI2,0,6.0,64.88057566666667
634,FePO4,0,2.0,50.449057200000006
644,SrHAsO4,1,4.0,51.62523116666667
1747,LaBr3,3,8.0,52.96225249999999
351,VF3,0,3.0,67.97832387700001
577,TiF4,2,5.0,58.541803347999995
1872,SiF4,5,8.0,34.99813678933334
2145,CrI3,6,9.0,48.999953
2742,CaBr2,1,8.0,58.53902871428571
44,K2Se,5,9.0,52.43329725
2803,YCl3,2,7.0,59.63603909999999
3539,CaBr2,6,9.0,44.946141
3834,PbBr2,1,2.0,65.838933
115,Ba(ClO4)2,0,9.0,58.14272333333334
56,AlPO4,0,11.0,60.53138472727273
373,CaCO3,0,3.0,62.68124133333333
3523,GaBr3,4,6.0,67.710552
3603,VBr2,0,1.0,62.681473
158,Ni2P2O7,0,2.0,72.02213040000001
2723,LiCl,1,4.0,45.45491533333333
1425,RbCl,0,4.0,55.3372444
1047,TiF4,0,5.0,72.27859713360002
746,BaI2,0,2.0,66.211195
2083,BaCl2,0,1.0,59.05151100000001
3070,VBr3,0,3.0,65.03311699999999
2232,LiBr,3,4.0,30.9337
1541,PbCl4,0,4.0,66.529376
465,MoBr4,0,8.0,62.68371199999999
2662,VF4,0,2.0,80.83069555200001
1041,ScF3,0,9.0,57.981572375999995
290,MgBr2,1,12.0,67.73271109090909
1305,BaF2,0,4.0,52.7552363795
2748,BaCl2,1,9.0,48.977484
2663,MnCl2,1,6.0,53.50472820000001
831,FePO4,0,1.0,47.273340800000014
658,KOH,4,7.0,30.475018700000003
411,K2HPO4,1,6.0,60.24921203999999
2943,YF3,2,7.0,41.767771293
1020,SiF4,0,5.0,70.7109275904
293,Ni(NO3)2,0,6.0,63.00662333333333
3985,SrI2,6,8.0,39.44446549999999
84,AlF3,3,9.0,48.84897649566667
1338,MgCl2,2,6.0,52.35582300000001
3988,MgCl2,8,9.0,33.854574
1745,BaBr2,2,6.0,50.48782650000001
2846,VCl4,0,4.0,63.75385012499999
4122,GeF2,7,8.0,22.891121468
734,SnF4,3,5.0,61.023750373999995
482,Fe3(PO4)2,0,4.0,66.5792766
239,BeCl2,0,4.0,95.29031886
2949,ZnF2,2,4.0,53.950433921999995
106,SrBr2,2,12.0,57.4237254
3518,SnBr2,8,12.0,48.902841
2856,ZnCl2,1,4.0,57.16274366666667
555,LiBr,1,4.0,48.27830666666666
468,BaI2,0,9.0,58.40114444444444
980,Sn(H2PO4)2,1,2.0,49.60194
1095,CoBr2,0,12.0,59.18552663333333
1412,GaI3,0,9.0,57.03693366666667
296,ZnF2,2,12.0,52.679280554799995
842,Ca(NO3)2,4,6.0,41.024559
2614,TiF4,2,8.0,55.36675539733333
485,CaBr2,2,9.0,55.65166214285715
8,ZnF2,0,12.0,59.89027139116667
1055,VBr2,0,12.0,64.53750941666667
306,AlAsO4,2,9.0,55.06393954285715
2820,YBr3,2,9.0,66.32458298571427
1032,GeF4,0,3.0,91.52058975333335
638,Ba(IO3)2,0,6.0,48.61007433333334
1835,LaI3,0,3.0,62.14693333333333
654,HfF4,2,5.0,58.311907668
3226,SnCl4,2,5.0,62.909400000000005
798,MnCl2,6,9.0,34.238873
4025,GeCl4,4,5.0,48.57515300000001
731,PbCl4,4,8.0,56.634184000000005
3288,YI3,4,8.0,67.16824559999999
157,PbBr2,0,4.0,60.262083
1703,MgCl2,2,4.0,54.3993945
1864,SnBr4,0,3.0,59.41035399999999
1015,Sr3(AsO4)2,10,11.0,50.284206
808,K2SO4,7,10.0,38.810864
655,SnF4,4,8.0,49.280882317
107,LaBr3,0,8.0,62.20576249999999
4028,GeF2,8,9.0,29.449813574000004
179,PbCl2,0,2.0,60.785315999999995
2910,NaBr,0,2.0,58.20905962999999
3544,MoI4,4,8.0,56.2451985
829,Mn(NO3)2,4,6.0,41.920671
1268,KF,1,4.0,55.58490412033334
167,BaI2,1,6.0,56.2057952
80,HfF4,0,5.0,64.0189901096
2395,BeF2,0,9.0,50.566368170666664
807,CoPO4,7,9.0,38.9365848
2877,SnF4,1,3.0,79.82690975199999
3883,FeCl2,9,12.0,23.383208
31,Rb2S,0,9.0,81.14013333333332
508,NaClO4,0,3.0,53.533895566666665
1665,ZnF2,8,12.0,38.7276749245
1244,HfF4,0,3.0,68.493351864
3932,FeI3,6,9.0,38.43076416666667
73,MgCO3,0,5.0,62.0825552
729,Ni(ClO4)2,4,8.0,44.504262
1420,YCl3,2,6.0,64.55896335
1983,RbI,0,2.0,47.6932416
3149,SnBr4,0,4.0,60.733554
943,Sr(BrO3)2,0,1.0,54.215909999999994
1606,GeBr2,4,12.0,43.3936995
2749,HfF4,1,5.0,65.390358303
69,Li2CO3,0,10.0,53.0946108
141,Fe3(PO4)2,0,4.0,66.5792766
3835,WI4,0,3.0,42.245736666666666
2110,MoBr3,6,9.0,46.76364
2630,CuF2,2,6.0,48.86918988899999
848,NaI,1,2.0,55.57796837
3254,CaCl2,4,8.0,40.4989275
3821,MgBr2,7,8.0,78.021408
665,Ca(IO3)2,2,6.0,54.2785845
1740,NiF2,4,8.0,31.346576714500003
3846,MgI2,6,8.0,49.634752
3973,SrF2,8,9.0,39.355114844
486,CaBr2,0,4.0,67.715052
1345,CaBr2,1,8.0,58.53902871428571
2275,PbCl4,3,4.0,57.623239
811,PbCl2,2,4.0,52.303644
1820,ZnI2,0,2.0,67.84682899999999
3857,MnCl4,2,3.0,66.14761999999999
807,HfF4,2,3.0,71.39463634399999
3386,LaCl3,0,2.0,54.00854399999999
254,NiF2,0,4.0,69.19029046
354,LaAsO4,0,9.0,51.81747577777777
3866,GaBr3,0,1.0,68.108976
2847,TiBr3,0,4.0,66.98890999999999
1647,AlF3,6,9.0,42.69472769066667
1526,SnF2,0,2.0,56.658740964
2714,CaBr2,2,9.0,55.65166214285715
346,CaF2,2,12.0,48.1076539578
3947,ZrCl4,2,3.0,64.016985
4022,VCl4,4,5.0,47.0013755
522,NaBrO3,0,3.0,53.28361219999999
721,CaF2,2,4.0,42.105411414
1789,KF,1,2.0,55.104872972
199,ScCl3,6,9.0,46.75360390000001
1029,CaF2,0,12.0,54.0696881025
227,NiSO4,0,7.0,67.80825628571428
1924,BaBr2,1,4.0,46.8244
1881,GaCl3,1,3.0,55.2543945
2526,YF3,1,9.0,55.97407403700001
4075,CaI2,8,9.0,56.766528
591,CaHPO4,3,7.0,45.265954275
1545,BaBr2,1,6.0,54.0549348
146,Ni2P2O7,2,6.0,59.0530395
1837,LaI3,3,7.0,63.60549250000001
2945,YF3,4,9.0,48.2335166796
16,K2Se,5,9.0,52.43329725
2022,SrCl2,2,4.0,44.45604600000001
2254,MgBr2,8,9.0,50.12774399999999
537,Ni3(PO4)2,2,7.0,55.64636184
1732,CuCl2,4,9.0,33.67905
200,NaOH,0,7.0,65.01712337142858
2221,ZnI2,4,6.0,36.942775999999995
1115,BaF2,0,9.0,50.581775143777776
2252,SnCl4,3,4.0,57.931535999999994
2402,ZnF2,0,4.0,65.2186326305
699,Ca2SiO4,4,7.0,43.749032666666665
228,MnCl4,2,3.0,66.14761999999999
1370,LaCl3,1,6.0,63.8486408
410,LaPO4,2,11.0,45.761370488888886
2093,KCl,1,2.0,46.0980174
2865,CuF2,2,4.0,56.817568878
2213,YBr3,2,3.0,77.6457696
3442,MnCl4,5,8.0,50.159
642,GeF4,4,8.0,45.562905878
1553,SrI2,4,12.0,56.44507125
248,VF2,0,12.0,60.108306282
918,Ni(ClO4)2,5,7.0,41.108368000000006
944,LaBr3,6,8.0,35.245037499999995
915,LaBr3,6,9.0,42.689366666666665
3215,LaI3,3,8.0,62.5546044
2883,YCl3,3,9.0,57.4351944
561,WF4,3,8.0,55.8470104752
2095,MgI2,1,2.0,78.47418499999999
2153,RbBr,0,1.0,50.9815304
1084,ZnBr2,0,12.0,60.83522266666666
3077,SrF2,7,12.0,40.67947461159999
2833,NiBr3,1,9.0,48.291304499999995
833,SnBr2,2,4.0,51.582592000000005
3095,ZrI4,0,5.0,63.7933438
3571,VBr4,5,8.0,56.89673500000001
3538,RbF,3,4.0,64.180150372
4019,CrCl4,4,5.0,47.02470600000001
1057,GeF4,0,2.0,104.029770362
3443,BeF2,8,12.0,21.164512261499997
2499,CaI2,0,12.0,67.20159075
831,ScBr3,6,9.0,51.4843608
1392,CaBr2,4,12.0,54.740272999999995
88,RbF,0,2.0,77.4836559545
1073,RbF,0,4.0,69.99263948950001
1718,MgBr2,4,8.0,49.37734575
3907,LaI3,2,4.0,54.731426500000005
2843,BaI2,0,6.0,60.73952833333334
2937,SnBr2,0,4.0,58.8061045
3153,CaBr2,7,12.0,51.7873918
718,BaHPO4,0,2.0,51.1744727
682,CoPO4,6,9.0,41.589912000000005
810,CaBr2,0,1.0,75.61234099999999
405,BaHPO4,0,7.0,51.344904285714286
144,CsF,0,2.0,69.06567260249999
976,Pb(IO3)2,1,2.0,51.751836
315,AlF3,2,9.0,54.831336489
505,Mg(ClO4)2,1,5.0,67.1730605
564,VPO4,5,9.0,43.594572
122,Mn3(PO4)2,0,8.0,56.74722690000001
1504,CaI2,1,6.0,61.2038616
248,CaSO4,0,11.0,58.95882218181817
410,LiBr,0,2.0,69.178625
3438,NbF4,5,8.0,43.325647332
4144,ScI3,7,8.0,51.4673904
2328,YI3,6,7.0,55.102687200000005
275,CaCO3,0,5.0,62.75418599999999
3209,PbCl2,0,2.0,60.785315999999995
424,LaAsO4,1,9.0,49.051071375
3573,MnBr4,5,8.0,56.71793433333334
3017,WCl4,0,4.0,58.862856
3956,NiCl2,6,8.0,25.922034
2671,VI2,0,6.0,61.100394
2900,LaI3,2,9.0,65.31037028571428
2640,VBr3,0,8.0,56.846635125000006
641,NaBrO3,3,6.0,46.45237986666666
1912,SrBr2,8,12.0,50.239488
595,BaHAsO4,2,7.0,48.48784644
309,NiCO3,0,3.0,62.19151200000001
2651,CrBr4,0,8.0,62.661438
776,MgCl2,1,2.0,65.218176
100,VBr4,0,8.0,62.5976509375
3161,SnBr2,1,4.0,59.525197
3520,CaBr2,4,7.0,41.052501666666664
1890,VCl4,5,8.0,50.346894
391,VPO4,2,7.0,48.61349916
3392,CuBr2,8,12.0,47.3400935
964,YI3,7,8.0,52.6645152
3935,MoI4,3,5.0,53.085804
2673,VBr4,0,8.0,62.5976509375
803,SnCl2,2,4.0,50.653037000000005
124,Al(IO3)3,0,9.0,63.45107911111112
2592,SrBr2,0,6.0,62.867433000000005
2417,ZnF2,0,8.0,54.573045723
2104,TiF4,2,3.0,51.938551992
109,SrI2,0,6.0,64.88057566666667
3893,ScCl3,0,1.0,46.396392600000006
2052,VBr2,9,12.0,43.51456283333332
3026,SnCl4,0,3.0,71.08762200000001
621,Ba(ClO4)2,0,4.0,58.181496
836,Mn(H2PO4)2,2,4.0,32.892177499999995
422,SrCl2,2,12.0,54.56070360000001
876,LaAsO4,1,2.0,56.20954299999999
319,VPO4,2,9.0,52.46058728571428
2948,PbBr2,0,4.0,60.262083
781,AlAsO4,5,7.0,41.39580169999999
166,CaHPO4,1,3.0,53.3476923
590,CaHPO4,0,2.0,55.92903225
3315,SnF4,3,5.0,61.023750373999995
251,Na2SO4,0,10.0,61.2155566
3399,VI4,0,4.0,53.60265750000001
393,ZnI2,0,9.0,57.49147777777777
871,CaHPO4,1,2.0,46.22229899999999
1739,NaCl,0,1.0,55.35542548000001
1129,CrCl4,0,8.0,64.290802
1988,SrI2,4,7.0,50.88432133333333
3039,ScF3,0,2.0,50.1561331215
1437,MgBr2,2,6.0,60.13661175
4015,GeCl2,7,8.0,38.762640000000005
842,SrBr2,6,9.0,40.1964
3,Na2Se,0,9.0,70.26946795777776
1090,YCl3,0,8.0,66.095209275
1533,VBr4,0,5.0,58.86883350000001
377,SrCO3,0,5.0,54.19655759999999
3995,VBr4,2,3.0,61.7830275
3145,CuCl2,2,4.0,59.327735999999994
297,CaCl2,1,12.0,60.98706090909091
1755,GaF3,2,3.0,78.58850348700001
1909,CaBr2,2,4.0,56.14848399999999
365,Zn3(AsO4)2,0,8.0,60.26459400000001
2439,CrCl3,0,9.0,67.55217
4077,SrBr2,8,9.0,48.045182999999994
308,AlI3,0,9.0,83.70170143111112
230,SrI2,1,2.0,61.824367999999986
3433,VCl4,5,8.0,50.346894
3558,SnCl2,2,4.0,50.653037000000005
2484,TiCl4,0,8.0,67.267148
2423,MgI2,0,12.0,73.0319385
1505,SnF4,2,5.0,63.84034374666667
2925,MgI2,1,4.0,75.84297166666667
1335,LaF3,0,6.0,44.83862957750001
2101,GeF4,3,4.0,57.809718364
2236,GaBr3,8,9.0,85.79111400000001
4112,GeCl2,8,9.0,31.010112000000007
2067,MgCl2,6,8.0,35.36944950000001
471,LaBr3,0,8.0,62.20576249999999
741,La(IO3)3,2,8.0,43.72987066666667
599,RbBr,0,4.0,51.81949035
3491,NiCl3,2,3.0,86.594002
310,Mg3(AsO4)2,0,8.0,66.80790900000001
418,CuCl2,0,4.0,61.075924
1476,BaCl2,1,6.0,51.906114
977,BeI2,8,9.0,17.13100698
3691,NiBr2,9,12.0,41.700609
3298,VI4,3,8.0,57.079836
1255,ScI3,0,7.0,71.80949691428572
538,BaBr2,2,12.0,53.6471712
2570,TiF4,1,5.0,66.771193289
3688,PbI2,8,12.0,51.174623999999994
1261,VBr2,0,4.0,65.11688737499999
2620,NiCl2,1,6.0,53.2946106
2670,CrBr3,0,7.0,61.120073142857144
1235,VBr3,1,9.0,66.30295875
3717,BaCl2,4,6.0,46.044141
2603,CuF2,0,2.0,60.46324823700001
2732,CaBr2,1,6.0,57.702637
4056,LaBr3,6,8.0,35.245037499999995
245,MgCO3,0,5.0,62.0825552
438,SnBr2,0,12.0,54.86803483333333
210,AlPO4,0,11.0,60.53138472727273
2121,PbBr2,9,12.0,51.649168
3567,ScF3,2,3.0,56.983901775
1650,ZnF2,4,9.0,31.0683600436
705,SrBr2,1,4.0,56.475942
3721,LaBr3,6,10.0,39.20894249999999
1609,LaBr3,2,6.0,66.36226187499999
3706,NaI,1,2.0,55.57796837
1371,GaCl3,3,9.0,58.4914525
249,Ba(OH)2,1,8.0,63.739230000000006
149,BaI2,2,12.0,54.9580018
3121,MoCl3,2,6.0,48.49295325000001
3617,CoCl2,4,6.0,37.5693738
742,BeI2,4,9.0,40.300743756
1351,YF3,0,4.0,48.16940508900001
2269,LaBr3,7,9.0,44.36728249999999
3938,YCl3,6,8.0,34.9255299
437,GaCl3,2,9.0,60.954829714285715
2706,BaF2,0,4.0,52.7552363795
1197,SrI2,0,12.0,64.07856758333332
1618,PbCl4,3,8.0,58.9254754
1101,HfF4,0,8.0,62.0326871175
3950,LiBr,3,4.0,30.9337
3764,PbI2,2,4.0,54.4257705
64,CrAsO4,0,11.0,61.899122727272726
12,NiF2,0,4.0,69.19029046
93,ZrF4,0,3.0,67.48387666
3547,YBr3,4,6.0,69.64774889999998
1813,YCl3,1,3.0,70.89188685
1501,VCl4,3,8.0,56.7919628
83,SrCO3,0,6.0,55.83202533333334
584,PbBr4,0,8.0,53.087811
2942,VCl2,6,12.0,44.72284375
805,YBr3,6,10.0,42.972704775
1010,NiF2,0,8.0,56.953174619
881,LiCl,3,4.0,27.365277000000003
1049,CaCl2,0,9.0,59.874192555555545
1780,BeCl2,4,8.0,30.965554175
3734,MgI2,1,2.0,78.47418499999999
877,Ca(IO3)2,2,4.0,48.980271
322,AlAsO4,0,4.0,60.6799887
3263,BaCl2,1,4.0,48.521985
2042,VBr4,2,4.0,62.00459375
429,LaCl3,0,6.0,64.66387350000001
3592,PbCl2,2,4.0,52.303644
3123,NiBr3,3,9.0,44.308718
219,Na2CO3,0,10.0,61.80596784000001
1672,BeBr2,4,9.0,41.992798196
2057,BaI2,8,12.0,50.95189
2292,BeF2,7,8.0,16.060924542000002
4105,ZrBr4,4,5.0,52.748673
948,Ba(H2PO4)2,0,1.0,62.87752799999999
733,Zn3(AsO4)2,4,8.0,49.143456
1941,GeBr2,2,4.0,55.027739999999994
3873,BaI2,4,6.0,50.833110999999995
1995,SrCl2,1,2.0,66.55595699999999
2323,CaI2,6,7.0,42.107040000000005
745,Pb(IO3)2,2,6.0,45.60724149999999
1340,GaCl3,0,4.0,63.275445000000005
287,VF4,0,5.0,72.69838752
3402,YI3,3,6.0,68.7745912
2370,GeF4,0,8.0,74.0906017875
910,CoPO4,9,11.0,28.490184
1210,NaF,0,2.0,52.58424860200001
815,Sr2As2O7,0,2.0,59.138625000000005
3793,ScI3,6,9.0,52.768584
800,Mg(ClO4)2,4,7.0,41.587680000000006
2348,LaI3,7,8.0,50.537596
2924,SnF4,2,5.0,63.84034374666667
3668,LaI3,1,3.0,64.7331085
356,KIO3,0,6.0,59.05001666666667
40,Li2S,5,9.0,34.22058
794,CaCl2,0,1.0,67.20952100000001
2610,YCl3,1,7.0,64.1090022
751,CaCl2,2,4.0,52.264188
995,LiClO4,3,4.0,24.88132
2407,BeF2,0,8.0,50.67307241325
3694,CaCl2,1,2.0,56.115435000000005
2533,CuF2,2,9.0,45.984856812
1451,NaBr,0,3.0,51.10972609666666
3471,SnF4,5,8.0,42.532592652
2643,LiI,0,3.0,64.69696216666665
1126,LiBr,0,4.0,58.8743025
3650,CoCl3,7,9.0,50.7331944
733,BeBr2,4,8.0,39.444129475
1400,PbCl2,0,6.0,51.49280000000001
1702,RbBr,0,3.0,45.78497226666667
3805,VI2,9,12.0,45.8062255
1319,YCl3,2,9.0,62.575310528571435
3865,BeI2,9,12.0,36.4396107
414,AlF3,3,9.0,48.84897649566667
3599,MgI2,0,1.0,79.362572
47,Li2Se,5,7.0,37.759496
3407,LiI,1,2.0,67.2742015
1361,CrI3,0,9.0,59.74882533333333
2805,MgBr2,1,4.0,70.65354
1433,BaCl2,1,8.0,46.521162
252,MgF2,0,12.0,57.065563412833335
2987,ZrBr4,0,4.0,71.83078
350,CaI2,0,12.0,67.20159075
1832,MgBr2,0,1.0,81.457584
577,La(IO3)3,0,9.0,49.54491600000001
457,SrI2,1,12.0,61.709932
1612,CaBr2,4,9.0,48.59779879999999
568,LiIO3,0,2.0,59.9152675
90,BaBr2,0,12.0,58.5610285
4026,SrCl2,7,8.0,40.957512
3319,YCl3,4,7.0,52.770595500000006
26,MgI2,0,9.0,74.59774722222221
994,BeBr2,0,4.0,101.65143596
181,LiCl,1,2.0,46.45452100000001
1002,MgCl2,1,12.0,65.02278981818182
1786,YI3,4,8.0,67.16824559999999
585,FeAsO4,0,1.0,93.623728
196,Co3(AsO4)2,0,1.0,47.2653
1962,LaBr3,0,2.0,61.16050624999998
3838,LaI3,6,9.0,50.86487466666667
3163,ScCl3,0,2.0,66.1327497
683,GeF4,2,4.0,59.90711709400001
2094,SrBr2,9,12.0,47.130279
303,CrPO4,2,9.0,53.05405851428572
456,Sr3(AsO4)2,2,11.0,60.131302000000005
654,SrHPO4,0,2.0,53.80918585
1128,BeF2,2,12.0,40.88861748
3634,WCl4,3,5.0,60.402564000000005
3428,ScBr3,0,2.0,63.177486300000005
69,BeF2,0,2.0,59.37287498999999
2527,NiCl2,0,8.0,52.93176525
2617,MgCl2,2,8.0,54.3152505
929,Sr(BrO3)2,4,6.0,41.739984
119,PbHPO4,0,7.0,54.58043624285715
2850,LiBr,1,4.0,48.27830666666666
203,HfF4,5,8.0,45.45654883466667
724,KBr,0,2.0,52.4009174
3963,PbI4,1,3.0,49.931392
1539,WI4,0,8.0,55.0443595
387,GaBr3,0,9.0,64.290301
2025,ZnCl2,4,6.0,38.081836
3435,KI,0,2.0,50.5082
1557,SnCl4,3,8.0,58.9670514
3311,CaI2,7,12.0,54.0621312
316,MnAsO4,1,9.0,52.808937500000006
936,CaHAsO4,3,4.0,45.54509910000001
596,Mn2As2O7,1,6.0,50.79690000000001
221,SrI2,0,1.0,67.216028
1436,SnCl4,0,4.0,70.669425
1212,LiBr,0,2.0,69.178625
567,Mn3(AsO4)2,2,8.0,52.320528
691,MgBr2,4,8.0,49.37734575
2722,SrCl2,1,6.0,55.388302800000005
2288,CaBr2,7,8.0,49.899787
2707,NiCl2,0,4.0,54.9035685
919,Cu(IO3)2,4,6.0,40.444326
536,K2HPO4,2,6.0,55.40308425
177,MgCl2,2,4.0,54.3993945
485,CaHAsO4,2,7.0,53.47626966
2366,BeCl2,0,9.0,68.01694358
2305,BaCl2,8,9.0,41.856435000000005
3529,AlBr3,7,9.0,76.74041738999999
1878,RbBr,0,2.0,51.357459000000006
1926,MgCl2,9,12.0,35.67218400000001
3621,TiCl4,3,5.0,53.04937
2841,GeBr2,0,4.0,59.9021115
854,Zn3(PO4)2,4,7.0,38.1444024
2182,GaBr3,0,1.0,68.108976
216,AlAsO4,0,11.0,62.22214465454545
3396,MoBr4,0,3.0,57.134788333333326
1374,SrI2,2,12.0,59.564321799999995
1001,MgCl2,0,6.0,68.68185450000001
1038,ZnCl2,0,12.0,60.124825166666675
1454,SnF2,2,8.0,40.06955664133333
2388,CuF2,0,4.0,66.055867683
629,Ni2As2O7,2,6.0,53.0276325
